QB,RB1,RB2,WR1,WR2,WR3,TE,DF,FX,Floor,Ceiling
Brees,Lindsay,Wilson Jr.,Hopkins,Allen,Godwin,Kelce,Redskins,2600,52,162
Brees,Lindsay,Wilson Jr.,Brown,Allen,Godwin,Kelce,Redskins,2800,52,163
Brees,Lindsay,Wilson Jr.,Brown,Theilen,Sanders,Kelce,Redskins,2700,53,162
Brees,Lindsay,Wilson Jr.,Adams,Allen,Sanders,Kelce,Redskins,2900,53,165
Brees,Lindsay,Samuels,Hopkins,Allen,Godwin,Kelce,Redskins,2700,52,161
Brees,Lindsay,Samuels,Hopkins,Theilen,Sanders,Kelce,Redskins,2600,53,160
Brees,Lindsay,Samuels,Brown,Allen,Godwin,Kelce,Redskins,2900,52,162
Brees,Lindsay,Samuels,Brown,Theilen,Sanders,Kelce,Redskins,2800,53,161
Brees,Lindsay,Samuels,Adams,Theilen,Baldwin,Kelce,Redskins,2600,54,160
Brees,Peterson,Wilson Jr.,Hopkins,Brown,Sutton,Kelce,Redskins,2900,51,156
Brees,Peterson,Wilson Jr.,Hopkins,Adams,Sanders,Kelce,Redskins,2600,52,160
Brees,Peterson,Wilson Jr.,Hopkins,Allen,Baldwin,Kelce,Redskins,2800,51,156
Brees,Peterson,Wilson Jr.,Brown,Adams,Sanders,Kelce,Redskins,2800,52,161
Brees,Peterson,Wilson Jr.,Adams,Allen,Theilen,Kelce,Redskins,2800,51,159
Brees,Peterson,Samuels,Hopkins,Brown,Godwin,Kelce,Redskins,2600,51,157
Brees,Peterson,Samuels,Hopkins,Adams,Sanders,Kelce,Redskins,2700,52,159
Brees,Peterson,Samuels,Hopkins,Allen,Baldwin,Kelce,Redskins,2900,51,155
Brees,Peterson,Samuels,Brown,Adams,Sanders,Kelce,Redskins,2900,52,160
Brees,Peterson,Samuels,Adams,Allen,Theilen,Kelce,Redskins,2900,51,158
Brees,Wilson Jr.,Samuels,Hopkins,Adams,Baldwin,Kelce,Redskins,2900,50,154
Brady,Gurley,Chubb,Baldwin,Sanders,Sutton,Kelce,Redskins,2600,54,168
Brady,Gurley,Lindsay,Theilen,Godwin,Sutton,Kelce,Redskins,2700,53,164
Brady,Gurley,Lindsay,Baldwin,Sanders,Godwin,Kelce,Redskins,2600,54,166
Brady,Gurley,Peterson,Adams,Godwin,Sutton,Kelce,Redskins,2800,52,163
Brady,Gurley,Peterson,Allen,Sanders,Godwin,Kelce,Redskins,2900,51,164
Brady,Gurley,Peterson,Theilen,Baldwin,Sutton,Kelce,Redskins,2900,52,158
Brady,Gurley,Wilson Jr.,Brown,Sanders,Sutton,Kelce,Redskins,2700,50,161
Brady,Gurley,Wilson Jr.,Adams,Sanders,Godwin,Kelce,Redskins,2900,50,163
Brady,Gurley,Wilson Jr.,Allen,Theilen,Sutton,Kelce,Redskins,2700,49,159
Brady,Gurley,Wilson Jr.,Allen,Baldwin,Sanders,Kelce,Redskins,2600,50,161
Brady,Gurley,Samuels,Hopkins,Sanders,Sutton,Kelce,Redskins,2600,50,159
Brady,Gurley,Samuels,Brown,Sanders,Sutton,Kelce,Redskins,2800,50,160
Brady,Gurley,Samuels,Adams,Baldwin,Sutton,Kelce,Redskins,2600,51,159
Brady,Gurley,Samuels,Allen,Theilen,Sutton,Kelce,Redskins,2800,49,158
Brady,Gurley,Samuels,Allen,Baldwin,Sanders,Kelce,Redskins,2700,50,160
Brady,McCaffrey,Kamara,Sanders,Godwin,Sutton,Kelce,Redskins,2800,54,169
Brady,McCaffrey,Chubb,Theilen,Godwin,Sutton,Kelce,Redskins,2600,53,168
Brady,McCaffrey,Chubb,Baldwin,Sanders,Sutton,Kelce,Redskins,2900,54,168
Brady,McCaffrey,Lindsay,Allen,Godwin,Sutton,Kelce,Redskins,2600,53,167
Brady,McCaffrey,Lindsay,Baldwin,Sanders,Godwin,Kelce,Redskins,2900,54,166
Brady,McCaffrey,Peterson,Adams,Sanders,Sutton,Kelce,Redskins,2600,53,165
Brady,McCaffrey,Peterson,Allen,Baldwin,Sutton,Kelce,Redskins,2800,52,161
Brady,McCaffrey,Peterson,Theilen,Baldwin,Godwin,Kelce,Redskins,2800,52,160
Brady,McCaffrey,Wilson Jr.,Hopkins,Sanders,Sutton,Kelce,Redskins,2800,50,160
Brady,McCaffrey,Wilson Jr.,Brown,Sanders,Godwin,Kelce,Redskins,2600,50,163
Brady,McCaffrey,Wilson Jr.,Adams,Baldwin,Sutton,Kelce,Redskins,2800,51,160
Brady,McCaffrey,Wilson Jr.,Allen,Theilen,Godwin,Kelce,Redskins,2600,49,161
Brady,McCaffrey,Wilson Jr.,Allen,Baldwin,Sanders,Kelce,Redskins,2900,50,161
Brady,McCaffrey,Samuels,Hopkins,Sanders,Sutton,Kelce,Redskins,2900,50,159
Brady,McCaffrey,Samuels,Brown,Sanders,Godwin,Kelce,Redskins,2700,50,162
Brady,McCaffrey,Samuels,Adams,Baldwin,Sutton,Kelce,Redskins,2900,51,159
Brady,McCaffrey,Samuels,Allen,Theilen,Godwin,Kelce,Redskins,2700,49,160
Brady,Elliot,Kamara,Baldwin,Godwin,Sutton,Kelce,Redskins,2700,55,167
Brady,Elliot,Chubb,Allen,Godwin,Sutton,Kelce,Redskins,2900,53,170
Brady,Elliot,Chubb,Theilen,Sanders,Sutton,Kelce,Redskins,2800,54,169
Brady,Elliot,Lindsay,Allen,Sanders,Sutton,Kelce,Redskins,2800,54,168
Brady,Elliot,Lindsay,Theilen,Sanders,Godwin,Kelce,Redskins,2800,54,167
Brady,Elliot,Peterson,Brown,Sanders,Sutton,Kelce,Redskins,2700,53,164
Brady,Elliot,Peterson,Adams,Sanders,Godwin,Kelce,Redskins,2900,53,166
Brady,Elliot,Peterson,Allen,Theilen,Sutton,Kelce,Redskins,2700,52,162
Brady,Elliot,Peterson,Allen,Baldwin,Sanders,Kelce,Redskins,2600,53,164
Brady,Elliot,Wilson Jr.,Hopkins,Baldwin,Sutton,Kelce,Redskins,2700,51,158
Brady,Elliot,Wilson Jr.,Brown,Baldwin,Sutton,Kelce,Redskins,2900,51,159
Brady,Elliot,Wilson Jr.,Adams,Theilen,Sutton,Kelce,Redskins,2700,51,161
Brady,Elliot,Wilson Jr.,Adams,Baldwin,Sanders,Kelce,Redskins,2600,52,163
Brady,Elliot,Wilson Jr.,Allen,Theilen,Sanders,Kelce,Redskins,2800,50,162
Brady,Elliot,Samuels,Hopkins,Baldwin,Sutton,Kelce,Redskins,2800,51,157
Brady,Elliot,Samuels,Brown,Baldwin,Godwin,Kelce,Redskins,2600,51,160
Brady,Elliot,Samuels,Adams,Theilen,Sutton,Kelce,Redskins,2800,51,160
Brady,Elliot,Samuels,Adams,Baldwin,Sanders,Kelce,Redskins,2700,52,162
Brady,Elliot,Samuels,Allen,Theilen,Sanders,Kelce,Redskins,2900,50,161
Brady,Kamara,Chubb,Allen,Sanders,Sutton,Kelce,Redskins,2900,54,172
Brady,Kamara,Chubb,Theilen,Sanders,Godwin,Kelce,Redskins,2900,54,171
Brady,Kamara,Lindsay,Adams,Godwin,Sutton,Kelce,Redskins,2800,55,169
Brady,Kamara,Lindsay,Allen,Sanders,Godwin,Kelce,Redskins,2900,54,170
Brady,Kamara,Lindsay,Theilen,Baldwin,Sutton,Kelce,Redskins,2900,55,164
Brady,Kamara,Peterson,Hopkins,Sanders,Godwin,Kelce,Redskins,2600,53,165
Brady,Kamara,Peterson,Brown,Sanders,Godwin,Kelce,Redskins,2800,53,166
Brady,Kamara,Peterson,Adams,Baldwin,Godwin,Kelce,Redskins,2600,54,165
Brady,Kamara,Peterson,Allen,Theilen,Godwin,Kelce,Redskins,2800,52,164
Brady,Kamara,Wilson Jr.,Hopkins,Baldwin,Godwin,Kelce,Redskins,2800,51,160
Brady,Kamara,Wilson Jr.,Brown,Theilen,Sutton,Kelce,Redskins,2600,51,161
Brady,Kamara,Wilson Jr.,Adams,Allen,Sutton,Kelce,Redskins,2800,51,164
Brady,Kamara,Wilson Jr.,Adams,Theilen,Godwin,Kelce,Redskins,2800,51,163
Brady,Kamara,Samuels,Hopkins,Baldwin,Godwin,Kelce,Redskins,2900,51,159
Brady,Kamara,Samuels,Brown,Theilen,Sutton,Kelce,Redskins,2700,51,160
Brady,Kamara,Samuels,Brown,Baldwin,Sanders,Kelce,Redskins,2600,52,162
Brady,Kamara,Samuels,Adams,Allen,Sutton,Kelce,Redskins,2900,51,163
Brady,Kamara,Samuels,Adams,Theilen,Godwin,Kelce,Redskins,2900,51,162
Brady,Kamara,Samuels,Allen,Theilen,Baldwin,Kelce,Redskins,2600,51,160
Brady,Chubb,Lindsay,Hopkins,Sanders,Sutton,Kelce,Redskins,2900,54,168
Brady,Chubb,Lindsay,Brown,Sanders,Godwin,Kelce,Redskins,2700,54,171
Brady,Chubb,Lindsay,Adams,Baldwin,Sutton,Kelce,Redskins,2900,55,168
Brady,Chubb,Lindsay,Allen,Theilen,Godwin,Kelce,Redskins,2700,53,169
Brady,Chubb,Peterson,Hopkins,Theilen,Sutton,Kelce,Redskins,2800,52,162
Brady,Chubb,Peterson,Hopkins,Baldwin,Sanders,Kelce,Redskins,2700,53,164
Brady,Chubb,Peterson,Brown,Allen,Sutton,Kelce,Redskins,2600,52,166
Brady,Chubb,Peterson,Brown,Theilen,Godwin,Kelce,Redskins,2600,52,165
Brady,Chubb,Peterson,Brown,Baldwin,Sanders,Kelce,Redskins,2900,53,165
Brady,Chubb,Peterson,Adams,Allen,Godwin,Kelce,Redskins,2800,52,168
Brady,Chubb,Peterson,Adams,Theilen,Sanders,Kelce,Redskins,2700,53,167
Brady,Chubb,Peterson,Allen,Theilen,Baldwin,Kelce,Redskins,2900,52,163
Brady,Chubb,Wilson Jr.,Hopkins,Theilen,Sanders,Kelce,Redskins,2900,50,162
Brady,Chubb,Wilson Jr.,Brown,Adams,Sutton,Kelce,Redskins,2600,51,165
Brady,Chubb,Wilson Jr.,Brown,Allen,Sanders,Kelce,Redskins,2700,50,166
Brady,Chubb,Wilson Jr.,Adams,Theilen,Baldwin,Kelce,Redskins,2900,51,162
Brady,Chubb,Samuels,Hopkins,Allen,Sanders,Kelce,Redskins,2600,50,164
Brady,Chubb,Samuels,Brown,Adams,Sutton,Kelce,Redskins,2700,51,164
Brady,Chubb,Samuels,Brown,Allen,Sanders,Kelce,Redskins,2800,50,165
Brady,Chubb,Samuels,Adams,Allen,Baldwin,Kelce,Redskins,2600,51,164
Brady,Lindsay,Peterson,Hopkins,Allen,Sutton,Kelce,Redskins,2800,52,161
Brady,Lindsay,Peterson,Hopkins,Theilen,Godwin,Kelce,Redskins,2800,52,160
Brady,Lindsay,Peterson,Brown,Allen,Godwin,Kelce,Redskins,2600,52,164
Brady,Lindsay,Peterson,Adams,Allen,Sanders,Kelce,Redskins,2700,53,166
Brady,Lindsay,Wilson Jr.,Hopkins,Adams,Sutton,Kelce,Redskins,2800,51,160
Brady,Lindsay,Wilson Jr.,Hopkins,Allen,Sanders,Kelce,Redskins,2900,50,161
Brady,Lindsay,Wilson Jr.,Brown,Adams,Godwin,Kelce,Redskins,2600,51,163
Brady,Lindsay,Wilson Jr.,Brown,Theilen,Baldwin,Kelce,Redskins,2700,51,158
Brady,Lindsay,Wilson Jr.,Adams,Allen,Baldwin,Kelce,Redskins,2900,51,161
Brady,Lindsay,Samuels,Hopkins,Adams,Sutton,Kelce,Redskins,2900,51,159
Brady,Lindsay,Samuels,Hopkins,Theilen,Baldwin,Kelce,Redskins,2600,51,156
Brady,Lindsay,Samuels,Brown,Adams,Godwin,Kelce,Redskins,2700,51,162
Brady,Lindsay,Samuels,Brown,Theilen,Baldwin,Kelce,Redskins,2800,51,157
Brady,Peterson,Wilson Jr.,Hopkins,Brown,Sanders,Kelce,Redskins,2800,49,157
Brady,Peterson,Wilson Jr.,Hopkins,Adams,Baldwin,Kelce,Redskins,2600,50,156
Brady,Peterson,Wilson Jr.,Hopkins,Allen,Theilen,Kelce,Redskins,2800,48,155
Brady,Peterson,Wilson Jr.,Brown,Adams,Baldwin,Kelce,Redskins,2800,50,157
Brady,Peterson,Samuels,Hopkins,Brown,Sanders,Kelce,Redskins,2900,49,156
Brady,Peterson,Samuels,Hopkins,Adams,Baldwin,Kelce,Redskins,2700,50,155
Brady,Peterson,Samuels,Hopkins,Allen,Theilen,Kelce,Redskins,2900,48,154
Brady,Peterson,Samuels,Brown,Adams,Baldwin,Kelce,Redskins,2900,50,156
Brady,Wilson Jr.,Samuels,Hopkins,Adams,Theilen,Kelce,Redskins,2900,47,153
Brady,Wilson Jr.,Samuels,Brown,Adams,Allen,Kelce,Redskins,2700,47,157
Mayfield,Gurley,Kamara,Sanders,Godwin,Sutton,Kelce,Redskins,2700,54,167
Mayfield,Gurley,Chubb,Baldwin,Sanders,Sutton,Kelce,Redskins,2800,54,166
Mayfield,Gurley,Lindsay,Theilen,Godwin,Sutton,Kelce,Redskins,2900,53,162
Mayfield,Gurley,Lindsay,Baldwin,Sanders,Godwin,Kelce,Redskins,2800,54,164
Mayfield,Gurley,Peterson,Allen,Baldwin,Sutton,Kelce,Redskins,2700,52,159
Mayfield,Gurley,Peterson,Theilen,Baldwin,Godwin,Kelce,Redskins,2700,52,158
Mayfield,Gurley,Wilson Jr.,Hopkins,Sanders,Sutton,Kelce,Redskins,2700,50,158
Mayfield,Gurley,Wilson Jr.,Brown,Sanders,Sutton,Kelce,Redskins,2900,50,159
Mayfield,Gurley,Wilson Jr.,Adams,Baldwin,Sutton,Kelce,Redskins,2700,51,158
Mayfield,Gurley,Wilson Jr.,Allen,Theilen,Sutton,Kelce,Redskins,2900,49,157
Mayfield,Gurley,Wilson Jr.,Allen,Baldwin,Sanders,Kelce,Redskins,2800,50,159
Mayfield,Gurley,Samuels,Hopkins,Sanders,Sutton,Kelce,Redskins,2800,50,157
Mayfield,Gurley,Samuels,Brown,Sanders,Godwin,Kelce,Redskins,2600,50,160
Mayfield,Gurley,Samuels,Adams,Baldwin,Sutton,Kelce,Redskins,2800,51,157
Mayfield,Gurley,Samuels,Allen,Theilen,Godwin,Kelce,Redskins,2600,49,158
Mayfield,Gurley,Samuels,Allen,Baldwin,Sanders,Kelce,Redskins,2900,50,158
Mayfield,McCaffrey,Chubb,Theilen,Godwin,Sutton,Kelce,Redskins,2800,53,166
Mayfield,McCaffrey,Chubb,Baldwin,Sanders,Godwin,Kelce,Redskins,2700,54,168
Mayfield,McCaffrey,Lindsay,Allen,Godwin,Sutton,Kelce,Redskins,2800,53,165
Mayfield,McCaffrey,Lindsay,Theilen,Sanders,Sutton,Kelce,Redskins,2700,54,164
Mayfield,McCaffrey,Peterson,Brown,Godwin,Sutton,Kelce,Redskins,2700,52,161
Mayfield,McCaffrey,Peterson,Adams,Sanders,Sutton,Kelce,Redskins,2800,53,163
Mayfield,McCaffrey,Peterson,Allen,Baldwin,Godwin,Kelce,Redskins,2600,52,161
Mayfield,McCaffrey,Wilson Jr.,Hopkins,Sanders,Godwin,Kelce,Redskins,2600,50,160
Mayfield,McCaffrey,Wilson Jr.,Brown,Sanders,Godwin,Kelce,Redskins,2800,50,161
Mayfield,McCaffrey,Wilson Jr.,Adams,Baldwin,Godwin,Kelce,Redskins,2600,51,160
Mayfield,McCaffrey,Wilson Jr.,Allen,Theilen,Godwin,Kelce,Redskins,2800,49,159
Mayfield,McCaffrey,Samuels,Hopkins,Sanders,Godwin,Kelce,Redskins,2700,50,159
Mayfield,McCaffrey,Samuels,Brown,Sanders,Godwin,Kelce,Redskins,2900,50,160
Mayfield,McCaffrey,Samuels,Adams,Baldwin,Godwin,Kelce,Redskins,2700,51,159
Mayfield,McCaffrey,Samuels,Allen,Theilen,Godwin,Kelce,Redskins,2900,49,158
Mayfield,Elliot,Kamara,Baldwin,Godwin,Sutton,Kelce,Redskins,2900,55,165
Mayfield,Elliot,Chubb,Allen,Sanders,Sutton,Kelce,Redskins,2600,54,170
Mayfield,Elliot,Chubb,Theilen,Sanders,Godwin,Kelce,Redskins,2600,54,169
Mayfield,Elliot,Lindsay,Allen,Sanders,Godwin,Kelce,Redskins,2600,54,168
Mayfield,Elliot,Lindsay,Theilen,Baldwin,Sutton,Kelce,Redskins,2600,55,162
Mayfield,Elliot,Peterson,Hopkins,Sanders,Sutton,Kelce,Redskins,2700,53,161
Mayfield,Elliot,Peterson,Brown,Sanders,Sutton,Kelce,Redskins,2900,53,162
Mayfield,Elliot,Peterson,Adams,Baldwin,Sutton,Kelce,Redskins,2700,54,161
Mayfield,Elliot,Peterson,Allen,Theilen,Sutton,Kelce,Redskins,2900,52,160
Mayfield,Elliot,Peterson,Allen,Baldwin,Sanders,Kelce,Redskins,2800,53,162
Mayfield,Elliot,Wilson Jr.,Hopkins,Baldwin,Sutton,Kelce,Redskins,2900,51,156
Mayfield,Elliot,Wilson Jr.,Brown,Baldwin,Godwin,Kelce,Redskins,2700,51,159
Mayfield,Elliot,Wilson Jr.,Adams,Theilen,Sutton,Kelce,Redskins,2900,51,159
Mayfield,Elliot,Wilson Jr.,Adams,Baldwin,Sanders,Kelce,Redskins,2800,52,161
Mayfield,Elliot,Samuels,Hopkins,Baldwin,Godwin,Kelce,Redskins,2600,51,157
Mayfield,Elliot,Samuels,Brown,Baldwin,Godwin,Kelce,Redskins,2800,51,158
Mayfield,Elliot,Samuels,Adams,Allen,Sutton,Kelce,Redskins,2600,51,161
Mayfield,Elliot,Samuels,Adams,Theilen,Godwin,Kelce,Redskins,2600,51,160
Mayfield,Elliot,Samuels,Adams,Baldwin,Sanders,Kelce,Redskins,2900,52,160
Mayfield,Kamara,Chubb,Adams,Godwin,Sutton,Kelce,Redskins,2600,55,171
Mayfield,Kamara,Chubb,Allen,Sanders,Godwin,Kelce,Redskins,2700,54,172
Mayfield,Kamara,Chubb,Theilen,Baldwin,Sutton,Kelce,Redskins,2700,55,166
Mayfield,Kamara,Lindsay,Allen,Baldwin,Sutton,Kelce,Redskins,2700,55,165
Mayfield,Kamara,Lindsay,Theilen,Baldwin,Godwin,Kelce,Redskins,2700,55,164
Mayfield,Kamara,Peterson,Hopkins,Sanders,Godwin,Kelce,Redskins,2800,53,163
Mayfield,Kamara,Peterson,Brown,Baldwin,Sutton,Kelce,Redskins,2600,54,161
Mayfield,Kamara,Peterson,Adams,Baldwin,Godwin,Kelce,Redskins,2800,54,163
Mayfield,Kamara,Wilson Jr.,Hopkins,Theilen,Sutton,Kelce,Redskins,2600,51,158
Mayfield,Kamara,Wilson Jr.,Brown,Theilen,Sutton,Kelce,Redskins,2800,51,159
Mayfield,Kamara,Wilson Jr.,Brown,Baldwin,Sanders,Kelce,Redskins,2700,52,161
Mayfield,Kamara,Wilson Jr.,Adams,Allen,Godwin,Kelce,Redskins,2600,51,164
Mayfield,Kamara,Wilson Jr.,Allen,Theilen,Baldwin,Kelce,Redskins,2700,51,159
Mayfield,Kamara,Samuels,Hopkins,Theilen,Sutton,Kelce,Redskins,2700,51,157
Mayfield,Kamara,Samuels,Hopkins,Baldwin,Sanders,Kelce,Redskins,2600,52,159
Mayfield,Kamara,Samuels,Brown,Theilen,Sutton,Kelce,Redskins,2900,51,158
Mayfield,Kamara,Samuels,Brown,Baldwin,Sanders,Kelce,Redskins,2800,52,160
Mayfield,Kamara,Samuels,Adams,Allen,Godwin,Kelce,Redskins,2700,51,163
Mayfield,Kamara,Samuels,Adams,Theilen,Sanders,Kelce,Redskins,2600,52,162
Mayfield,Kamara,Samuels,Allen,Theilen,Baldwin,Kelce,Redskins,2800,51,158
Mayfield,Chubb,Lindsay,Hopkins,Sanders,Godwin,Kelce,Redskins,2700,54,168
Mayfield,Chubb,Lindsay,Brown,Sanders,Godwin,Kelce,Redskins,2900,54,169
Mayfield,Chubb,Lindsay,Adams,Baldwin,Godwin,Kelce,Redskins,2700,55,168
Mayfield,Chubb,Lindsay,Allen,Theilen,Godwin,Kelce,Redskins,2900,53,167
Mayfield,Chubb,Peterson,Hopkins,Allen,Sutton,Kelce,Redskins,2600,52,163
Mayfield,Chubb,Peterson,Hopkins,Theilen,Godwin,Kelce,Redskins,2600,52,162
Mayfield,Chubb,Peterson,Hopkins,Baldwin,Sanders,Kelce,Redskins,2900,53,162
Mayfield,Chubb,Peterson,Brown,Allen,Sutton,Kelce,Redskins,2800,52,164
Mayfield,Chubb,Peterson,Brown,Theilen,Godwin,Kelce,Redskins,2800,52,163
Mayfield,Chubb,Peterson,Adams,Theilen,Sanders,Kelce,Redskins,2900,53,165
Mayfield,Chubb,Wilson Jr.,Hopkins,Adams,Sutton,Kelce,Redskins,2600,51,162
Mayfield,Chubb,Wilson Jr.,Hopkins,Allen,Sanders,Kelce,Redskins,2700,50,163
Mayfield,Chubb,Wilson Jr.,Brown,Adams,Sutton,Kelce,Redskins,2800,51,163
Mayfield,Chubb,Wilson Jr.,Brown,Allen,Sanders,Kelce,Redskins,2900,50,164
Mayfield,Chubb,Wilson Jr.,Adams,Allen,Baldwin,Kelce,Redskins,2700,51,163
Mayfield,Chubb,Samuels,Hopkins,Adams,Sutton,Kelce,Redskins,2700,51,161
Mayfield,Chubb,Samuels,Hopkins,Allen,Sanders,Kelce,Redskins,2800,50,162
Mayfield,Chubb,Samuels,Brown,Adams,Sutton,Kelce,Redskins,2900,51,162
Mayfield,Chubb,Samuels,Brown,Theilen,Baldwin,Kelce,Redskins,2600,51,159
Mayfield,Chubb,Samuels,Adams,Allen,Baldwin,Kelce,Redskins,2800,51,162
Mayfield,Lindsay,Peterson,Hopkins,Allen,Godwin,Kelce,Redskins,2600,52,161
Mayfield,Lindsay,Peterson,Brown,Allen,Godwin,Kelce,Redskins,2800,52,162
Mayfield,Lindsay,Peterson,Brown,Theilen,Sanders,Kelce,Redskins,2700,53,161
Mayfield,Lindsay,Peterson,Adams,Allen,Sanders,Kelce,Redskins,2900,53,164
Mayfield,Lindsay,Wilson Jr.,Hopkins,Adams,Godwin,Kelce,Redskins,2600,51,160
Mayfield,Lindsay,Wilson Jr.,Hopkins,Theilen,Baldwin,Kelce,Redskins,2700,51,155
Mayfield,Lindsay,Wilson Jr.,Brown,Adams,Godwin,Kelce,Redskins,2800,51,161
Mayfield,Lindsay,Wilson Jr.,Brown,Theilen,Baldwin,Kelce,Redskins,2900,51,156
Mayfield,Lindsay,Samuels,Hopkins,Adams,Godwin,Kelce,Redskins,2700,51,159
Mayfield,Lindsay,Samuels,Hopkins,Theilen,Baldwin,Kelce,Redskins,2800,51,154
Mayfield,Lindsay,Samuels,Brown,Adams,Godwin,Kelce,Redskins,2900,51,160
Mayfield,Lindsay,Samuels,Brown,Allen,Baldwin,Kelce,Redskins,2600,51,158
Mayfield,Peterson,Wilson Jr.,Hopkins,Adams,Baldwin,Kelce,Redskins,2800,50,154
Mayfield,Peterson,Samuels,Hopkins,Adams,Baldwin,Kelce,Redskins,2900,50,153
Mayfield,Wilson Jr.,Samuels,Hopkins,Adams,Allen,Kelce,Redskins,2700,47,154
Mayfield,Wilson Jr.,Samuels,Brown,Adams,Allen,Kelce,Redskins,2900,47,155
Jackson,Gurley,Kamara,Sanders,Godwin,Sutton,Kelce,Redskins,2800,50,165
Jackson,Gurley,Chubb,Theilen,Godwin,Sutton,Kelce,Redskins,2600,49,164
Jackson,Gurley,Chubb,Baldwin,Sanders,Sutton,Kelce,Redskins,2900,50,164
Jackson,Gurley,Lindsay,Allen,Godwin,Sutton,Kelce,Redskins,2600,49,163
Jackson,Gurley,Lindsay,Baldwin,Sanders,Godwin,Kelce,Redskins,2900,50,162
Jackson,Gurley,Peterson,Adams,Sanders,Sutton,Kelce,Redskins,2600,49,161
Jackson,Gurley,Peterson,Allen,Baldwin,Sutton,Kelce,Redskins,2800,48,157
Jackson,Gurley,Peterson,Theilen,Baldwin,Godwin,Kelce,Redskins,2800,48,156
Jackson,Gurley,Wilson Jr.,Hopkins,Sanders,Sutton,Kelce,Redskins,2800,46,156
Jackson,Gurley,Wilson Jr.,Brown,Sanders,Godwin,Kelce,Redskins,2600,46,159
Jackson,Gurley,Wilson Jr.,Adams,Baldwin,Sutton,Kelce,Redskins,2800,47,156
Jackson,Gurley,Wilson Jr.,Allen,Theilen,Godwin,Kelce,Redskins,2600,45,157
Jackson,Gurley,Wilson Jr.,Allen,Baldwin,Sanders,Kelce,Redskins,2900,46,157
Jackson,Gurley,Samuels,Hopkins,Sanders,Sutton,Kelce,Redskins,2900,46,155
Jackson,Gurley,Samuels,Brown,Sanders,Godwin,Kelce,Redskins,2700,46,158
Jackson,Gurley,Samuels,Adams,Baldwin,Sutton,Kelce,Redskins,2900,47,155
Jackson,Gurley,Samuels,Allen,Theilen,Godwin,Kelce,Redskins,2700,45,156
Jackson,McCaffrey,Elliot,Sanders,Godwin,Sutton,Kelce,Redskins,2600,50,165
Jackson,McCaffrey,Chubb,Theilen,Godwin,Sutton,Kelce,Redskins,2900,49,164
Jackson,McCaffrey,Chubb,Baldwin,Sanders,Godwin,Kelce,Redskins,2800,50,166
Jackson,McCaffrey,Lindsay,Allen,Godwin,Sutton,Kelce,Redskins,2900,49,163
Jackson,McCaffrey,Lindsay,Theilen,Sanders,Sutton,Kelce,Redskins,2800,50,162
Jackson,McCaffrey,Peterson,Hopkins,Godwin,Sutton,Kelce,Redskins,2600,48,158
Jackson,McCaffrey,Peterson,Brown,Godwin,Sutton,Kelce,Redskins,2800,48,159
Jackson,McCaffrey,Peterson,Adams,Sanders,Sutton,Kelce,Redskins,2900,49,161
Jackson,McCaffrey,Peterson,Allen,Baldwin,Godwin,Kelce,Redskins,2700,48,159
Jackson,McCaffrey,Peterson,Theilen,Baldwin,Sanders,Kelce,Redskins,2600,49,158
Jackson,McCaffrey,Wilson Jr.,Hopkins,Sanders,Godwin,Kelce,Redskins,2700,46,158
Jackson,McCaffrey,Wilson Jr.,Brown,Sanders,Godwin,Kelce,Redskins,2900,46,159
Jackson,McCaffrey,Wilson Jr.,Adams,Baldwin,Godwin,Kelce,Redskins,2700,47,158
Jackson,McCaffrey,Wilson Jr.,Allen,Theilen,Godwin,Kelce,Redskins,2900,45,157
Jackson,McCaffrey,Samuels,Hopkins,Sanders,Godwin,Kelce,Redskins,2800,46,157
Jackson,McCaffrey,Samuels,Brown,Baldwin,Sutton,Kelce,Redskins,2600,47,155
Jackson,McCaffrey,Samuels,Adams,Baldwin,Godwin,Kelce,Redskins,2800,47,157
Jackson,Elliot,Chubb,Allen,Sanders,Sutton,Kelce,Redskins,2700,50,168
Jackson,Elliot,Chubb,Theilen,Sanders,Godwin,Kelce,Redskins,2700,50,167
Jackson,Elliot,Lindsay,Adams,Godwin,Sutton,Kelce,Redskins,2600,51,165
Jackson,Elliot,Lindsay,Allen,Sanders,Godwin,Kelce,Redskins,2700,50,166
Jackson,Elliot,Lindsay,Theilen,Baldwin,Sutton,Kelce,Redskins,2700,51,160
Jackson,Elliot,Peterson,Hopkins,Sanders,Sutton,Kelce,Redskins,2800,49,159
Jackson,Elliot,Peterson,Brown,Sanders,Godwin,Kelce,Redskins,2600,49,162
Jackson,Elliot,Peterson,Adams,Baldwin,Sutton,Kelce,Redskins,2800,50,159
Jackson,Elliot,Peterson,Allen,Theilen,Godwin,Kelce,Redskins,2600,48,160
Jackson,Elliot,Peterson,Allen,Baldwin,Sanders,Kelce,Redskins,2900,49,160
Jackson,Elliot,Wilson Jr.,Hopkins,Baldwin,Godwin,Kelce,Redskins,2600,47,156
Jackson,Elliot,Wilson Jr.,Brown,Baldwin,Godwin,Kelce,Redskins,2800,47,157
Jackson,Elliot,Wilson Jr.,Adams,Allen,Sutton,Kelce,Redskins,2600,47,160
Jackson,Elliot,Wilson Jr.,Adams,Theilen,Godwin,Kelce,Redskins,2600,47,159
Jackson,Elliot,Wilson Jr.,Adams,Baldwin,Sanders,Kelce,Redskins,2900,48,159
